Clusters	Gene1	Gene2
1	ENSG00000160318.2	ENSG00000137193.9
1	ENSG00000216921.3	ENSG00000164815.6
1	ENSG00000253854.1	ENSG00000171813.10
1	ENSG00000223482.3	ENSG00000180229.8
1	ENSG00000088305.14	ENSG00000131043.7
1	ENSG00000258102.1	ENSG00000147654.10
1	ENSG00000163864.10	ENSG00000243156.3
1	ENSG00000179588.4	ENSG00000104142.6
1	ENSG00000186130.4	ENSG00000244313.2
1	ENSG00000249306.1	ENSG00000105127.4
1	ENSG00000126733.16	ENSG00000182534.9
1	ENSG00000212125.2	ENSG00000159063.8
1	ENSG00000261386.2	ENSG00000171150.7
1	ENSG00000187650.3	ENSG00000163626.12
1	ENSG00000069974.11	ENSG00000162402.8
1	ENSG00000075188.4	ENSG00000159753.9
1	ENSG00000267778.1	ENSG00000223501.4
1	ENSG00000256973.1	ENSG00000002016.12
1	ENSG00000259577.1	ENSG00000122299.7
1	ENSG00000135116.5	ENSG00000214309.3
1	ENSG00000235034.2	ENSG00000134222.12
1	ENSG00000204604.5	ENSG00000163900.6
1	ENSG00000119535.13	ENSG00000135541.16
1	ENSG00000144152.8	ENSG00000122481.12
1	ENSG00000141642.4	ENSG00000130988.8
1	ENSG00000251050.1	ENSG00000269990.1
1	ENSG00000203666.8	ENSG00000196151.6
1	ENSG00000139974.11	ENSG00000101343.10
1	ENSG00000243284.1	ENSG00000113648.12
1	ENSG00000128891.11	ENSG00000165359.10
1	ENSG00000261326.2	ENSG00000243679.1
1	ENSG00000254343.2	ENSG00000186153.12
1	ENSG00000189308.6	ENSG00000087206.12
1	ENSG00000078900.10	ENSG00000180773.10
1	ENSG00000183888.4	ENSG00000109606.8
1	ENSG00000176387.6	ENSG00000165389.6
1	ENSG00000167554.10	ENSG00000165934.8
1	ENSG00000122008.11	ENSG00000163794.6
1	ENSG00000172059.6	ENSG00000134569.5
1	ENSG00000017621.11	ENSG00000125967.12
1	ENSG00000144362.7	ENSG00000157764.8
1	ENSG00000261338.1	ENSG00000129219.9
1	ENSG00000216863.5	ENSG00000100596.2
1	ENSG00000267519.2	ENSG00000264575.1
1	ENSG00000121858.6	ENSG00000111231.4
1	ENSG00000144057.11	ENSG00000169946.9
1	ENSG00000051825.10	ENSG00000108883.8
1	ENSG00000254855.1	ENSG00000198793.8
1	ENSG00000228439.3	ENSG00000130024.10
1	ENSG00000184845.3	ENSG00000093144.14
1	ENSG00000253485.1	ENSG00000161558.6
1	ENSG00000143171.8	ENSG00000167461.7
1	ENSG00000131002.7	ENSG00000049449.4
1	ENSG00000226352.2	ENSG00000196177.8
1	ENSG00000134343.8	ENSG00000160613.8
1	ENSG00000229874.2	ENSG00000174669.7
1	ENSG00000173705.4	ENSG00000142178.7
1	ENSG00000167604.9	ENSG00000164327.8
1	ENSG00000143127.8	ENSG00000196591.7
1	ENSG00000145832.8	ENSG00000182568.12
1	ENSG00000234224.1	ENSG00000186998.11
1	ENSG00000182511.7	ENSG00000171503.7
1	ENSG00000134247.9	ENSG00000221869.4
1	ENSG00000271769.1	ENSG00000081177.14
1	ENSG00000169951.5	ENSG00000212747.3
1	ENSG00000258824.2	ENSG00000178927.12
1	ENSG00000224138.1	ENSG00000142733.10
1	ENSG00000160345.8	ENSG00000132530.12
1	ENSG00000214870.4	ENSG00000231663.1
1	ENSG00000138771.10	ENSG00000258056.1
1	ENSG00000201136.1	ENSG00000179673.3
1	ENSG00000163520.9	ENSG00000119596.13
1	ENSG00000272927.1	ENSG00000100023.13
1	ENSG00000233508.1	ENSG00000185985.7
1	ENSG00000254595.1	ENSG00000122140.6
1	ENSG00000039560.9	ENSG00000120008.11
1	ENSG00000235979.4	ENSG00000132388.8
1	ENSG00000197245.4	ENSG00000147180.12
1	ENSG00000267565.1	ENSG00000187608.5
1	ENSG00000210174.1	ENSG00000104142.6
1	ENSG00000267248.1	ENSG00000163596.12
1	ENSG00000211454.9	ENSG00000127314.13
1	ENSG00000164338.5	ENSG00000196263.3
1	ENSG00000130032.11	ENSG00000198815.4
1	ENSG00000185760.11	ENSG00000170919.11
1	ENSG00000109458.4	ENSG00000183751.10
1	ENSG00000112599.8	ENSG00000219481.6
1	ENSG00000066336.7	ENSG00000259431.1
1	ENSG00000149243.11	ENSG00000142252.6
1	ENSG00000173338.8	ENSG00000123575.8
1	ENSG00000222011.4	ENSG00000013293.5
1	ENSG00000272153.1	ENSG00000123684.8
1	ENSG00000224043.3	ENSG00000162616.8
1	ENSG00000271265.1	ENSG00000166446.10
1	ENSG00000112293.10	ENSG00000111684.6
1	ENSG00000086205.12	ENSG00000139370.6
1	ENSG00000271347.1	ENSG00000118855.14
1	ENSG00000163935.9	ENSG00000124688.9
1	ENSG00000162591.11	ENSG00000166037.6
1	ENSG00000197582.5	ENSG00000160908.14
1	ENSG00000198075.5	ENSG00000125812.11
1	ENSG00000260331.1	ENSG00000144290.12
1	ENSG00000131470.10	ENSG00000186635.10
1	ENSG00000181873.8	ENSG00000106538.5
1	ENSG00000133119.8	ENSG00000158156.7
1	ENSG00000175170.10	ENSG00000198185.7
1	ENSG00000139679.11	ENSG00000181588.15
1	ENSG00000132763.10	ENSG00000100372.10
1	ENSG00000086506.2	ENSG00000160294.6
1	ENSG00000251141.1	ENSG00000064042.13
1	ENSG00000232406.2	ENSG00000083290.15
1	ENSG00000118508.4	ENSG00000082701.10
1	ENSG00000158769.13	ENSG00000120008.11
1	ENSG00000244723.3	ENSG00000197183.8
1	ENSG00000185272.9	ENSG00000137075.13
1	ENSG00000141965.3	ENSG00000103111.10
1	ENSG00000127252.4	ENSG00000162585.12
1	ENSG00000267439.1	ENSG00000214194.4
1	ENSG00000259684.1	ENSG00000172819.12
1	ENSG00000139173.5	ENSG00000197312.7
1	ENSG00000143194.8	ENSG00000185104.15
1	ENSG00000135678.7	ENSG00000008283.11
1	ENSG00000214491.4	ENSG00000260257.1
1	ENSG00000143815.10	ENSG00000204149.5
1	ENSG00000167414.4	ENSG00000102886.10
1	ENSG00000233871.1	ENSG00000189056.9
1	ENSG00000264070.1	ENSG00000074582.8
1	ENSG00000204278.8	ENSG00000006210.6
1	ENSG00000114378.12	ENSG00000156453.9
1	ENSG00000175985.8	ENSG00000153395.5
1	ENSG00000163611.7	ENSG00000176102.7
1	ENSG00000176998.3	ENSG00000180035.6
1	ENSG00000273081.1	ENSG00000164808.12
1	ENSG00000107554.11	ENSG00000077152.5
1	ENSG00000225968.4	ENSG00000099330.4
1	ENSG00000138193.10	ENSG00000163659.8
1	ENSG00000227543.3	ENSG00000159674.7
1	ENSG00000165194.10	ENSG00000126091.15
1	ENSG00000167670.11	ENSG00000101189.5
1	ENSG00000169981.6	ENSG00000136261.10
1	ENSG00000124508.12	ENSG00000100890.11
1	ENSG00000113441.11	ENSG00000041880.10
1	ENSG00000125485.13	ENSG00000082213.13
1	ENSG00000263731.1	ENSG00000118276.7
1	ENSG00000111885.5	ENSG00000204977.5
1	ENSG00000216490.3	ENSG00000168071.17
1	ENSG00000177707.6	ENSG00000111670.10
1	ENSG00000217801.5	ENSG00000109586.7
1	ENSG00000189157.9	ENSG00000139154.10
1	ENSG00000230224.1	ENSG00000101310.10
1	ENSG00000230939.1	ENSG00000110042.3
1	ENSG00000138835.18	ENSG00000158445.7
1	ENSG00000064547.9	ENSG00000227345.4
1	ENSG00000164291.12	ENSG00000163155.7
1	ENSG00000152595.12	ENSG00000163328.9
1	ENSG00000108474.12	ENSG00000189423.7
1	ENSG00000086506.2	ENSG00000182621.12
1	ENSG00000144214.5	ENSG00000185115.4
1	ENSG00000171714.10	ENSG00000107731.8
1	ENSG00000228903.2	ENSG00000263053.3
1	ENSG00000214110.3	ENSG00000100883.7
1	ENSG00000254206.1	ENSG00000135446.12
1	ENSG00000181773.6	ENSG00000215030.4
1	ENSG00000146574.11	ENSG00000140987.15
1	ENSG00000267871.1	ENSG00000139266.5
1	ENSG00000232833.4	ENSG00000088205.8
1	ENSG00000175895.3	ENSG00000145882.6
1	ENSG00000185736.11	ENSG00000135930.9
1	ENSG00000260686.1	ENSG00000086619.9
1	ENSG00000138769.6	ENSG00000184792.11
1	ENSG00000228078.1	ENSG00000095066.7
1	ENSG00000175175.4	ENSG00000111203.7
1	ENSG00000157657.10	ENSG00000134905.12
1	ENSG00000260197.1	ENSG00000123064.8
1	ENSG00000271780.1	ENSG00000130684.9
1	ENSG00000231113.2	ENSG00000132142.15
1	ENSG00000162885.8	ENSG00000196689.6
1	ENSG00000183117.13	ENSG00000196689.6
1	ENSG00000271417.1	ENSG00000198818.5
1	ENSG00000262766.1	ENSG00000108091.10
1	ENSG00000168004.5	ENSG00000103404.10
1	ENSG00000061656.5	ENSG00000164187.6
1	ENSG00000173611.13	ENSG00000055070.12
1	ENSG00000230565.1	ENSG00000109606.8
1	ENSG00000236015.1	ENSG00000166862.6
1	ENSG00000066336.7	ENSG00000159131.12
1	ENSG00000204103.2	ENSG00000033100.10
1	ENSG00000228107.1	ENSG00000113638.8
1	ENSG00000176472.6	ENSG00000160208.11
1	ENSG00000174796.8	ENSG00000125457.9
1	ENSG00000156564.8	ENSG00000196459.9
1	ENSG00000223573.2	ENSG00000261351.1
1	ENSG00000173588.10	ENSG00000174652.13
1	ENSG00000174567.7	ENSG00000204677.6
1	ENSG00000143891.12	ENSG00000115947.9
1	ENSG00000164574.11	ENSG00000174607.6
1	ENSG00000273045.1	ENSG00000179941.6
1	ENSG00000271778.1	ENSG00000164941.9
1	ENSG00000267355.2	ENSG00000136859.5
1	ENSG00000269973.1	ENSG00000007545.11
1	ENSG00000261159.1	ENSG00000100116.12
1	ENSG00000181322.9	ENSG00000183718.4
1	ENSG00000266289.1	ENSG00000106853.12
1	ENSG00000268061.1	ENSG00000120688.7
1	ENSG00000161638.6	ENSG00000198198.9
1	ENSG00000267543.1	ENSG00000101596.10
1	ENSG00000154589.2	ENSG00000079616.8
1	ENSG00000100749.3	ENSG00000112763.11
1	ENSG00000105707.9	ENSG00000221909.2
1	ENSG00000143882.5	ENSG00000214063.6
1	ENSG00000154258.12	ENSG00000001167.10
1	ENSG00000226167.1	ENSG00000152969.12
1	ENSG00000187123.10	ENSG00000140259.6
1	ENSG00000165194.10	ENSG00000236144.2
1	ENSG00000121361.3	ENSG00000175893.7
1	ENSG00000120889.8	ENSG00000243477.1
1	ENSG00000229645.4	ENSG00000184209.14
1	ENSG00000082438.11	ENSG00000152382.5
1	ENSG00000272663.1	ENSG00000103404.10
1	ENSG00000184903.5	ENSG00000140521.7
1	ENSG00000197322.1	ENSG00000128228.4
1	ENSG00000115138.6	ENSG00000144306.9
1	ENSG00000187715.9	ENSG00000121390.13
1	ENSG00000101336.8	ENSG00000198791.7
1	ENSG00000197361.5	ENSG00000101132.5
1	ENSG00000139160.9	ENSG00000130338.8
1	ENSG00000099866.10	ENSG00000155760.1
1	ENSG00000135976.12	ENSG00000114026.17
1	ENSG00000234432.3	ENSG00000272010.1
1	ENSG00000019102.7	ENSG00000084073.4
1	ENSG00000157992.8	ENSG00000137266.10
1	ENSG00000165194.10	ENSG00000162813.13
1	ENSG00000271275.1	ENSG00000149591.12
1	ENSG00000187676.7	ENSG00000108272.9
1	ENSG00000154640.10	ENSG00000008405.7
1	ENSG00000145794.12	ENSG00000182903.11
1	ENSG00000221866.5	ENSG00000138660.7
1	ENSG00000184160.6	ENSG00000163597.10
1	ENSG00000204983.8	ENSG00000164331.5
1	ENSG00000257556.1	ENSG00000110075.10
1	ENSG00000269707.1	ENSG00000004799.7
1	ENSG00000151079.6	ENSG00000124198.8
1	ENSG00000186230.6	ENSG00000141314.8
1	ENSG00000121858.6	ENSG00000111879.14
1	ENSG00000174428.12	ENSG00000165389.6
1	ENSG00000153132.8	ENSG00000139645.9
1	ENSG00000204588.5	ENSG00000153814.7
1	ENSG00000167984.12	ENSG00000123595.5
1	ENSG00000196118.7	ENSG00000152332.11
1	ENSG00000158691.10	ENSG00000184939.11
1	ENSG00000134317.13	ENSG00000197363.5
1	ENSG00000122254.6	ENSG00000166199.8
1	ENSG00000116985.6	ENSG00000026950.12
1	ENSG00000198551.5	ENSG00000157764.8
1	ENSG00000186376.10	ENSG00000165948.6
1	ENSG00000115129.9	ENSG00000187678.8
1	ENSG00000237732.5	ENSG00000099219.9
1	ENSG00000101850.8	ENSG00000100330.11
1	ENSG00000174374.9	ENSG00000164933.7
1	ENSG00000244151.1	ENSG00000155100.6
1	ENSG00000152669.8	ENSG00000071794.11
1	ENSG00000154710.11	ENSG00000124541.6
1	ENSG00000263731.1	ENSG00000155367.11
1	ENSG00000272669.1	ENSG00000104365.9
1	ENSG00000196646.7	ENSG00000165389.6
1	ENSG00000222018.1	ENSG00000196756.7
1	ENSG00000268568.1	ENSG00000100564.4
1	ENSG00000054967.8	ENSG00000075568.12
1	ENSG00000268166.1	ENSG00000138459.4
1	ENSG00000198010.7	ENSG00000179051.9
1	ENSG00000070882.8	ENSG00000163528.8
1	ENSG00000271993.1	ENSG00000260549.1
1	ENSG00000151422.8	ENSG00000258985.1
1	ENSG00000205710.3	ENSG00000157014.6
1	ENSG00000169499.10	ENSG00000169371.9
1	ENSG00000112208.10	ENSG00000141622.9
1	ENSG00000102890.10	ENSG00000128699.9
1	ENSG00000100106.15	ENSG00000148606.8
1	ENSG00000140993.6	ENSG00000064961.14
1	ENSG00000121440.10	ENSG00000163528.8
1	ENSG00000100106.15	ENSG00000118276.7
1	ENSG00000234072.1	ENSG00000108883.8
1	ENSG00000204837.2	ENSG00000263345.1
1	ENSG00000244723.3	ENSG00000127337.2
1	ENSG00000124191.13	ENSG00000016391.6
1	ENSG00000149243.11	ENSG00000101452.10
1	ENSG00000165806.15	ENSG00000174943.5
1	ENSG00000095015.5	ENSG00000169129.10
1	ENSG00000172171.6	ENSG00000187186.10
1	ENSG00000185670.7	ENSG00000119446.9
1	ENSG00000188493.10	ENSG00000077809.8
1	ENSG00000261386.2	ENSG00000174744.9
1	ENSG00000230149.2	ENSG00000149761.4
1	ENSG00000186603.4	ENSG00000095002.8
1	ENSG00000200090.1	ENSG00000243679.1
1	ENSG00000198010.7	ENSG00000165113.8
1	ENSG00000204262.7	ENSG00000164190.12
1	ENSG00000254198.1	ENSG00000005156.7
1	ENSG00000223551.1	ENSG00000171097.9
1	ENSG00000064763.6	ENSG00000181904.8
1	ENSG00000135976.12	ENSG00000198513.7
1	ENSG00000104903.4	ENSG00000115514.7
1	ENSG00000187815.5	ENSG00000117139.12
1	ENSG00000184227.3	ENSG00000183955.8
1	ENSG00000002746.10	ENSG00000119917.9
1	ENSG00000125485.13	ENSG00000136237.14
1	ENSG00000106086.14	ENSG00000128228.4
1	ENSG00000121577.9	ENSG00000117133.6
1	ENSG00000064547.9	ENSG00000189376.7
1	ENSG00000230939.1	ENSG00000153575.6
1	ENSG00000273486.1	ENSG00000107164.15
1	ENSG00000230224.1	ENSG00000205763.9
1	ENSG00000100342.16	ENSG00000182841.8
1	ENSG00000266777.1	ENSG00000196712.12
1	ENSG00000164465.14	ENSG00000100439.6
1	ENSG00000118965.10	ENSG00000131269.11
1	ENSG00000204920.6	ENSG00000103404.10
1	ENSG00000145451.8	ENSG00000163093.7
1	ENSG00000073614.7	ENSG00000172613.3
1	ENSG00000109927.5	ENSG00000116670.10
1	ENSG00000255737.2	ENSG00000113391.12
1	ENSG00000187815.5	ENSG00000179151.7
1	ENSG00000113273.11	ENSG00000158042.8
1	ENSG00000183662.6	ENSG00000132164.5
1	ENSG00000101336.8	ENSG00000099284.9
1	ENSG00000164002.7	ENSG00000200320.1
1	ENSG00000272597.1	ENSG00000003402.15
1	ENSG00000082438.11	ENSG00000114125.9
1	ENSG00000235999.1	ENSG00000110851.7
1	ENSG00000272321.1	ENSG00000171865.5
1	ENSG00000260884.1	ENSG00000143858.7
1	ENSG00000109576.9	ENSG00000130475.10
1	ENSG00000087903.8	ENSG00000186141.4
1	ENSG00000175895.3	ENSG00000011376.5
1	ENSG00000167595.10	ENSG00000116819.6
1	ENSG00000176697.14	ENSG00000164683.12
1	ENSG00000259071.1	ENSG00000166479.5
1	ENSG00000015285.6	ENSG00000177951.13
1	ENSG00000180440.3	ENSG00000090857.9
1	ENSG00000272836.1	ENSG00000112139.10
1	ENSG00000234009.1	ENSG00000186350.8
1	ENSG00000164291.12	ENSG00000185252.13
1	ENSG00000135074.11	ENSG00000140538.12
1	ENSG00000138449.6	ENSG00000166900.10
1	ENSG00000204136.6	ENSG00000100564.4
1	ENSG00000183379.4	ENSG00000169410.5
1	ENSG00000132122.7	ENSG00000197932.3
1	ENSG00000127252.4	ENSG00000106397.7
1	ENSG00000269707.1	ENSG00000155660.6
1	ENSG00000269696.1	ENSG00000155858.5
1	ENSG00000228175.2	ENSG00000074603.14
1	ENSG00000242686.2	ENSG00000073060.11
1	ENSG00000138795.5	ENSG00000129515.14
1	ENSG00000131724.6	ENSG00000181788.3
1	ENSG00000252531.1	ENSG00000133985.2
1	ENSG00000178386.8	ENSG00000166405.10
1	ENSG00000162885.8	ENSG00000085511.15
1	ENSG00000135702.10	ENSG00000100116.12
1	ENSG00000233836.3	ENSG00000170832.8
1	ENSG00000135077.4	ENSG00000154370.9
1	ENSG00000136770.6	ENSG00000172432.14
1	ENSG00000067177.10	ENSG00000156171.10
1	ENSG00000166676.10	ENSG00000127125.7
1	ENSG00000177854.7	ENSG00000111325.12
1	ENSG00000262879.1	ENSG00000134058.6
1	ENSG00000058729.6	ENSG00000184164.10
1	ENSG00000158887.11	ENSG00000116005.7
1	ENSG00000233885.3	ENSG00000106733.16
1	ENSG00000099251.10	ENSG00000053770.7
1	ENSG00000273416.1	ENSG00000176396.9
1	ENSG00000171435.9	ENSG00000174652.13
1	ENSG00000133256.8	ENSG00000132376.15
1	ENSG00000004838.9	ENSG00000135457.5
1	ENSG00000247970.2	ENSG00000140463.9
1	ENSG00000132825.5	ENSG00000047188.11
1	ENSG00000101977.15	ENSG00000005893.11
1	ENSG00000174332.3	ENSG00000145833.11
1	ENSG00000225889.3	ENSG00000162738.5
1	ENSG00000170629.10	ENSG00000167601.7
1	ENSG00000213171.2	ENSG00000244313.2
1	ENSG00000271855.1	ENSG00000166012.10
1	ENSG00000196839.8	ENSG00000142694.6
1	ENSG00000177133.6	ENSG00000111641.6
1	ENSG00000268038.1	ENSG00000169129.10
1	ENSG00000118197.9	ENSG00000166747.8
1	ENSG00000267778.1	ENSG00000057663.8
1	ENSG00000108823.11	ENSG00000221869.4
1	ENSG00000196605.3	ENSG00000132182.7
1	ENSG00000197093.6	ENSG00000181585.3
1	ENSG00000267811.1	ENSG00000165406.11
1	ENSG00000175772.10	ENSG00000025800.9
1	ENSG00000235652.3	ENSG00000175354.14
1	ENSG00000259716.1	ENSG00000188343.8
1	ENSG00000165215.5	ENSG00000138942.11
1	ENSG00000230149.2	ENSG00000155827.7
1	ENSG00000260274.1	ENSG00000164776.5
1	ENSG00000259407.1	ENSG00000166452.7
1	ENSG00000141198.9	ENSG00000140323.4
1	ENSG00000038427.11	ENSG00000068079.3
1	ENSG00000142065.9	ENSG00000065135.7
1	ENSG00000019102.7	ENSG00000110274.10
1	ENSG00000233230.1	ENSG00000115998.3
1	ENSG00000263002.3	ENSG00000104343.15
1	ENSG00000147481.9	ENSG00000108278.7
1	ENSG00000267254.1	ENSG00000115137.7
1	ENSG00000050344.8	ENSG00000075239.9
1	ENSG00000212643.1	ENSG00000147548.12
1	ENSG00000204983.8	ENSG00000101347.7
1	ENSG00000160446.14	ENSG00000109787.8
1	ENSG00000164066.8	ENSG00000187556.6
1	ENSG00000203709.5	ENSG00000105499.9
1	ENSG00000144455.9	ENSG00000177683.9
1	ENSG00000145416.9	ENSG00000143318.8
1	ENSG00000128536.11	ENSG00000006194.6
1	ENSG00000114346.9	ENSG00000162804.9
1	ENSG00000180479.9	ENSG00000204217.8
1	ENSG00000130347.8	ENSG00000124574.10
1	ENSG00000186532.7	ENSG00000124802.7
1	ENSG00000198844.6	ENSG00000074706.9
1	ENSG00000117151.8	ENSG00000003137.4
1	ENSG00000171695.6	ENSG00000103111.10
1	ENSG00000260552.1	ENSG00000186106.7
1	ENSG00000253910.1	ENSG00000186141.4
1	ENSG00000173950.11	ENSG00000271147.3
1	ENSG00000143995.15	ENSG00000111725.6
1	ENSG00000165323.11	ENSG00000176022.3
1	ENSG00000272161.1	ENSG00000162551.9
1	ENSG00000262061.1	ENSG00000125170.6
1	ENSG00000179588.4	ENSG00000221838.5
1	ENSG00000267466.1	ENSG00000271782.1
1	ENSG00000179818.9	ENSG00000198625.8
1	ENSG00000005189.15	ENSG00000185238.8
1	ENSG00000261542.1	ENSG00000085224.16
1	ENSG00000207554.1	ENSG00000160688.14
1	ENSG00000250241.1	ENSG00000170113.11
1	ENSG00000175497.12	ENSG00000081665.9
1	ENSG00000234614.1	ENSG00000093072.11
1	ENSG00000172530.15	ENSG00000105341.14
1	ENSG00000145506.9	ENSG00000155827.7
1	ENSG00000247095.2	ENSG00000164961.11
1	ENSG00000162600.7	ENSG00000147144.8
1	ENSG00000020256.15	ENSG00000162889.6
1	ENSG00000256790.1	ENSG00000223953.3
1	ENSG00000189212.8	ENSG00000079134.7
1	ENSG00000269387.1	ENSG00000147364.12
1	ENSG00000157343.4	ENSG00000166532.11
1	ENSG00000213066.7	ENSG00000151948.7
1	ENSG00000168476.7	ENSG00000168781.17
1	ENSG00000050344.8	ENSG00000159200.13
1	ENSG00000179277.9	ENSG00000126062.3
1	ENSG00000106125.14	ENSG00000262246.1
1	ENSG00000176834.9	ENSG00000105755.3
1	ENSG00000233836.3	ENSG00000177943.9
1	ENSG00000171243.7	ENSG00000095564.9
1	ENSG00000138594.8	ENSG00000197363.5
1	ENSG00000243414.4	ENSG00000198133.4
1	ENSG00000254206.1	ENSG00000141933.8
1	ENSG00000105675.4	ENSG00000143416.16
1	ENSG00000175175.4	ENSG00000157224.11
1	ENSG00000111679.12	ENSG00000072210.14
1	ENSG00000247516.3	ENSG00000100592.11
1	ENSG00000256540.1	ENSG00000108591.5
1	ENSG00000183134.4	ENSG00000115271.6
1	ENSG00000259642.1	ENSG00000139719.5
1	ENSG00000176658.12	ENSG00000168061.9
1	ENSG00000272994.1	ENSG00000106588.6
1	ENSG00000066230.6	ENSG00000162341.11
1	ENSG00000244968.2	ENSG00000076382.12
1	ENSG00000254064.1	ENSG00000258655.1
1	ENSG00000230606.6	ENSG00000184182.14
1	ENSG00000256294.3	ENSG00000181788.3
1	ENSG00000109944.6	ENSG00000088970.11
1	ENSG00000260018.1	ENSG00000100429.13
1	ENSG00000147465.7	ENSG00000125779.17
1	ENSG00000127720.3	ENSG00000167779.3
1	ENSG00000270419.1	ENSG00000041802.6
1	ENSG00000237815.1	ENSG00000152700.9
1	ENSG00000213927.3	ENSG00000226232.4
1	ENSG00000147041.7	ENSG00000196378.7
1	ENSG00000263878.1	ENSG00000065357.15
1	ENSG00000155275.14	ENSG00000111358.9
1	ENSG00000126759.8	ENSG00000270015.1
1	ENSG00000116761.7	ENSG00000169554.12
1	ENSG00000119411.10	ENSG00000130803.10
1	ENSG00000172403.6	ENSG00000173456.4
1	ENSG00000058056.4	ENSG00000090686.11
1	ENSG00000135976.12	ENSG00000168300.9
1	ENSG00000235436.6	ENSG00000033100.10
1	ENSG00000224818.1	ENSG00000112144.11
1	ENSG00000260500.1	ENSG00000165934.8
1	ENSG00000228452.1	ENSG00000227372.6
1	ENSG00000124664.6	ENSG00000261292.1
1	ENSG00000112769.14	ENSG00000204271.6
1	ENSG00000166004.10	ENSG00000153066.8
1	ENSG00000248161.1	ENSG00000047346.8
1	ENSG00000134321.7	ENSG00000106261.12
1	ENSG00000258429.1	ENSG00000157014.6
1	ENSG00000254092.1	ENSG00000125247.11
1	ENSG00000172985.8	ENSG00000147155.6
1	ENSG00000214485.5	ENSG00000101782.10
1	ENSG00000162654.8	ENSG00000163815.5
1	ENSG00000268041.1	ENSG00000142185.12
1	ENSG00000105227.10	ENSG00000110435.7
1	ENSG00000141956.9	ENSG00000183579.11
1	ENSG00000143603.14	ENSG00000049540.12
1	ENSG00000127124.9	ENSG00000163964.9
1	ENSG00000198453.8	ENSG00000182134.11
1	ENSG00000166435.11	ENSG00000172845.9
1	ENSG00000173614.9	ENSG00000212747.3
1	ENSG00000132016.7	ENSG00000132740.4
1	ENSG00000185482.3	ENSG00000164403.10
1	ENSG00000177519.3	ENSG00000112130.12
1	ENSG00000236753.1	ENSG00000148399.7
1	ENSG00000057252.8	ENSG00000006451.3
1	ENSG00000163312.6	ENSG00000239264.4
1	ENSG00000177182.6	ENSG00000113460.8
1	ENSG00000270035.1	ENSG00000076928.13
1	ENSG00000168679.13	ENSG00000180089.4
1	ENSG00000270157.1	ENSG00000228638.1
1	ENSG00000101443.13	ENSG00000049860.9
1	ENSG00000164794.4	ENSG00000157873.13
1	ENSG00000272447.1	ENSG00000164237.4
1	ENSG00000215421.5	ENSG00000185305.6
1	ENSG00000095209.7	ENSG00000153827.9
1	ENSG00000130856.11	ENSG00000143499.9
1	ENSG00000177707.6	ENSG00000108651.5
1	ENSG00000183943.5	ENSG00000085382.7
1	ENSG00000249042.1	ENSG00000149499.7
1	ENSG00000187682.1	ENSG00000152700.9
1	ENSG00000115641.14	ENSG00000165355.7
1	ENSG00000126882.8	ENSG00000177181.10
1	ENSG00000230091.2	ENSG00000204650.9
1	ENSG00000272240.1	ENSG00000164403.10
1	ENSG00000149292.12	ENSG00000103091.10
1	ENSG00000210184.1	ENSG00000057935.9
1	ENSG00000183798.4	ENSG00000101187.11
1	ENSG00000242574.4	ENSG00000023697.8
1	ENSG00000160145.11	ENSG00000143793.8
1	ENSG00000149150.4	ENSG00000172350.5
1	ENSG00000183317.12	ENSG00000120699.8
1	ENSG00000258789.1	ENSG00000154035.6
1	ENSG00000166387.7	ENSG00000118162.9
1	ENSG00000183943.5	ENSG00000138036.14
1	ENSG00000228288.2	ENSG00000161920.5
1	ENSG00000167904.10	ENSG00000121848.9
1	ENSG00000107443.11	ENSG00000166352.11
1	ENSG00000175766.7	ENSG00000114744.4
1	ENSG00000142910.11	ENSG00000137996.8
1	ENSG00000259562.2	ENSG00000269990.1
1	ENSG00000261186.1	ENSG00000145041.11
1	ENSG00000227078.1	ENSG00000150593.11
1	ENSG00000228275.1	ENSG00000153823.14
1	ENSG00000096968.8	ENSG00000102753.5
1	ENSG00000151967.14	ENSG00000107738.15
1	ENSG00000226864.1	ENSG00000133678.9
1	ENSG00000106086.14	ENSG00000264575.1
